"","id","Area.of.residence","Area.of.workplace","All","Rail","Bus","taxi","motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","avslope","dist","cirquity","dist_fast","dist_quiet","distq_f","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","geo_label_o","geo_label_d","time_fast","time_quiet","co2_saving","busyness","avslope_q","clc"
"77341","E02002827 E02006851","E02002827","E02006851",332,0,108,1,3,142,30,15,31,2,1.41414141414141,4.92000007629395,1.3079268089864,6.435,7.831,1.21693861693862,29.9899997711182,14.9899997711182,29.5499992370605,-1.45000004768372,135.330001831055,-6.67000007629395,20.1200008392334,5.11999988555908,30.6299991607666,-0.370000004768372,140.029998779297,-1.97000002861023,87.5100021362305,72.5100021362305,23.6299991607666,-7.36999988555908,108.790000915527,-33.2099990844727,128.110000610352,113.110000610352,19.7000007629395,-11.3000001907349,90.7200012207031,-51.2799987792969,-0.00867000035941601,16079,-0.0168299991637468,31218,-0.0081599997356534,15139,-0.0109099997207522,20244,-0.00224999990314245,4165,-0.0548000000417233,101671,-0.0461300015449524,85592,-0.047740001231432,88567,-0.0390699990093708,72488,-0.00581000000238419,18772,-0.0113800000399351,36756,-0.00557000003755093,17984,-0.00731999985873699,23637,-0.00150999997276813,4865,-0.0375399999320507,121226,-0.0317299999296665,102454,-0.0340999998152256,110123,-0.0282899998128414,91351,-1872,-4056,-2184,-2514,-642,-12745,-10873,-18660,-16788,"Leicester 001","Leicester 041",2770,3362,1200,14245,0.00881113523177117,4.51807228915663
"77342","E02002828 E02002829","E02002828","E02002829",137,0,10,0,4,91,19,11,2,0,1.12517580872011,3.13000011444092,1.36293924729201,4.266,5.182,1.21472105016409,19.5100002288818,8.51000022888184,1.86000001430511,-0.140000000596046,84.8600006103516,-6.1399998664856,16.7299995422363,5.73000001907349,1.92999994754791,-0.0700000002980232,86.5100021362305,-4.48999977111816,50.5999984741211,39.5999984741211,1.37999999523163,-0.620000004768372,62.2900009155273,-28.7099990844727,63.2099990844727,52.2099990844727,1.17999994754791,-0.819999992847443,53.2000007629395,-37.7999992370605,-0.00482999999076128,8966,-0.00858000013977289,15908,-0.00374000007286668,6942,-0.00675999978557229,12542,-0.00193000002764165,3576,-0.0261799991130829,48575,-0.0213500000536442,39609,-0.0247099995613098,45849,-0.0198800005018711,36883,-0.00310999993234873,10055,-0.00552000012248755,17837,-0.00240999995730817,7782,-0.00435000006109476,14061,-0.00124000001233071,4006,-0.0168699994683266,54463,-0.0137499999254942,44408,-0.015930000692606,51441,-0.0128199998289347,41386,-1713,-3061,-1348,-2694,-981,-8017,-6304,-10013,-8300,"Leicester 002","Leicester 003",1998,2994,795,17608,0.0096487842531841,8.02919708029197
"77343","E02002828 E02002830","E02002828","E02002830",155,0,21,1,1,102,15,10,5,0,1.08056570792945,4.63000011444092,1.35917923206356,6.293,6.061,0.963133640552995,18.0799999237061,8.07999992370605,4.71999979019165,-0.280000001192093,96.3199996948242,-5.67999982833862,13.6800003051758,3.6800000667572,4.88000011444092,-0.119999997317791,99.4000015258789,-2.59999990463257,45.8699989318848,35.8699989318848,3.75999999046326,-1.24000000953674,76.7699966430664,-25.2299995422363,62.9900016784668,52.9900016784668,3.17000007629395,-1.83000004291534,64.7300033569336,-37.2700004577637,-0.00616999994963408,11441,-0.0111499996855855,20678,-0.00498000020161271,9237,-0.00789999961853027,14651,-0.00173000001814216,3210,-0.0325799994170666,60445,-0.0264100003987551,49004,-0.0299500003457069,55562,-0.0237799994647503,44121,-0.00402999995276332,13027,-0.00729000009596348,23544,-0.00325999991036952,10517,-0.0051699997857213,16681,-0.00112999998964369,3654,-0.0213300008326769,68885,-0.0173000004142523,55858,-0.0197899993509054,63912,-0.015760000795126,50885,-2255,-4075,-1820,-3088,-833,-10336,-8081,-14195,-11940,"Leicester 002","Leicester 004",2920,3364,1173,32203,0.00857944233624814,6.45161290322581
"77344","E02002828 E02002831","E02002828","E02002831",211,0,12,0,0,108,11,15,65,0,0.312744331508991,1.02999997138977,2.48349521461492,2.558,2.082,0.81391712275215,34.0099983215332,19.0100002288818,58.7200012207031,-6.28000020980835,97.5,-10.5,23.6700000762939,8.68000030517578,62.0999984741211,-2.90000009536743,103.25,-4.75,105.379997253418,90.379997253418,34.9199981689453,-30.0799999237061,58.3499984741211,-49.6500015258789,110.849998474121,95.8499984741211,33.0999984741211,-31.8999996185303,55.3199996948242,-52.6800003051758,-0.0014400000218302,2670,-0.00312000000849366,5786,-0.00167999998666346,3116,-0.00200999993830919,3727,-0.000569999974686652,1057,-0.0105699999257922,19599,-0.00913000013679266,16929,-0.00213999999687076,3967,-0.000699999975040555,1297,-0.00103000004310161,3313,-0.00224000005982816,7229,-0.00121000001672655,3916,-0.0014400000218302,4646,-0.000410000007832423,1333,-0.00768999988213181,24842,-0.00667000003159046,21529,-0.0023199999704957,7507,-0.00130000000353903,4194,-1114,-2480,-1366,-1731,-617,-7575,-6461,-7968,-6854,"Leicester 002","Leicester 005",986,1066,477,3328,0.00288184438040346,7.10900473933649
"77345","E02002828 E02002832","E02002828","E02002832",255,0,38,1,1,139,33,14,28,1,0.34472852628555,2.27999997138977,1.52675440512316,3.481,3.136,0.900890548692904,35.9799995422363,21.9799995422363,25.4300003051758,-2.5699999332428,126.290000915527,-12.710000038147,21.2700004577637,7.26999998092651,27.1200008392334,-0.879999995231628,134.740005493164,-4.26000022888184,119.809997558594,105.809997558594,15.710000038147,-12.289999961853,77.9899978637695,-61.0099983215332,131.25,117.25,14.3999996185303,-13.6000003814697,71.4100036621094,-67.5899963378906,-0.00387999997474253,7203,-0.0100600002333522,18661,-0.00618000002577901,11458,-0.0054199998266995,10055,-0.00153999996837229,2852,-0.0401300005614758,74451,-0.0362499989569187,67248,-0.0290099997073412,53821,-0.0251299999654293,46618,-0.00255000009201467,8218,-0.00658999988809228,21278,-0.00404000002890825,13060,-0.0035500000230968,11471,-0.00101000000722706,3253,-0.0262899994850159,84905,-0.0237499997019768,76687,-0.0191900003701448,61978,-0.0166500005871058,53760,-1460,-3721,-2261,-2216,-756,-12325,-10865,-13496,-12036,"Leicester 002","Leicester 006",1372,1730,649,13228,0.00318877551020408,5.49019607843137
"77346","E02002828 E02002833","E02002828","E02002833",239,0,34,1,0,128,40,9,23,4,0.352526439482961,1.85000002384186,1.83999997628702,3.404,2.506,0.736192714453584,29.3500003814697,20.3500003814697,20.9599990844727,-2.03999996185303,116.669998168945,-11.3299999237061,12.710000038147,3.71000003814697,22.6100006103516,-0.389999985694885,125.980003356934,-2.01999998092651,111.800003051758,102.800003051758,12.7600002288818,-10.2399997711182,70.6999969482422,-57.2999992370605,122.76000213623,113.76000213623,11.6499996185303,-11.3500003814697,64.629997253418,-63.3699989318848,-0.00255999993532896,4758,-0.00843000039458275,15641,-0.0058699999935925,10883,-0.00337000004947186,6249,-0.0007999999797903,1491,-0.0386799983680248,71763,-0.0361200012266636,67005,-0.0281899999827147,52297,-0.025620000436902,47539,-0.00167999998666346,5410,-0.00549999997019768,17773,-0.00383000005967915,12363,-0.00219999998807907,7105,-0.000530000019352883,1695,-0.0252599995583296,81565,-0.0235799998044968,76155,-0.0185499992221594,59912,-0.0168800000101328,54502,-858,-2837,-1979,-1212,-354,-10872,-10014,-11935,-11077,"Leicester 002","Leicester 007",1352,1500,635,12793,0.00319233838786911,3.76569037656904
"77347","E02002828 E02002834","E02002828","E02002834",167,0,18,0,4,116,12,10,6,1,1.07830126078301,4.05999994277954,1.48472908496475,6.028,5.736,0.951559389515594,19.0900001525879,9.09000015258789,5.65999984741211,-0.340000003576279,109.279998779297,-6.71999979019165,15.6099996566772,5.6100001335144,5.78000020980835,-0.219999998807907,111.860000610352,-4.1399998664856,51.6500015258789,41.6500015258789,4.34000015258789,-1.6599999666214,85.3199996948242,-30.6800003051758,69.5100021362305,59.5099983215332,3.66000008583069,-2.33999991416931,72.1100006103516,-43.8899993896484,-0.00602999981492758,11194,-0.0113899996504188,21128,-0.00535000022500753,9934,-0.00853999983519316,15845,-0.00251000002026558,4651,-0.0351700000464916,65245,-0.0291300006210804,54051,-0.0312700010836124,58018,-0.0252400003373623,46824,-0.00393000012263656,12677,-0.00743000023066998,23977,-0.00350000010803342,11300,-0.00557000003755093,17970,-0.00164000003132969,5293,-0.0230100005865097,74293,-0.0190799999982119,61616,-0.0206499993801117,66669,-0.016720000654459,53992,-2324,-4396,-2072,-3601,-1277,-11776,-9452,-15851,-13527,"Leicester 002","Leicester 008",2790,3312,1124,19582,0.00889121338912134,5.98802395209581
"77348","E02002828 E02002835","E02002828","E02002835",271,0,14,0,1,197,18,7,34,0,1.16618075801749,2.17000007629395,1.89677412686065,4.116,4.366,1.06073858114674,23.9799995422363,16.9799995422363,31.8099994659424,-2.19000005722046,184.330001831055,-12.6700000762939,11.460000038147,4.46000003814697,33.439998626709,-0.560000002384186,193.669998168945,-3.32999992370605,101.620002746582,94.620002746582,21.8299999237061,-12.1700000762939,126.389999389648,-70.6100006103516,126.040000915527,119.040000915527,18.6800003051758,-15.3199996948242,108.169998168945,-88.8300018310547,-0.00222999998368323,4132,-0.00767000019550323,14231,-0.00543999997898936,10099,-0.00331999990157783,6163,-0.00109999999403954,2031,-0.0390999987721443,72532,-0.0368699990212917,68400,-0.0306000001728535,56767,-0.0283700004220009,52635,-0.00146000005770475,4725,-0.00504000019282103,16266,-0.00356999994255602,11541,-0.00218000006861985,7044,-0.000720000010915101,2319,-0.0256900005042553,82945,-0.0242199990898371,78220,-0.0203600004315376,65743,-0.0188999995589256,61018,-1094,-3753,-2659,-1792,-698,-15916,-14822,-19742,-18648,"Leicester 002","Leicester 009",2012,2318,767,12846,0.0119102153000458,2.5830258302583
"77349","E02002828 E02002836","E02002828","E02002836",261,0,43,2,0,136,51,8,20,1,0.364678301641052,2.50999999046326,1.52948207752441,3.839,3.341,0.870278718416254,30.5200004577637,22.5200004577637,18.2199993133545,-1.77999997138977,123.889999389648,-12.1099996566772,10.9700002670288,2.97000002861023,19.7399997711182,-0.259999990463257,134.539993286133,-1.46000003814697,120.769996643066,112.769996643066,11.0900001525879,-8.90999984741211,75.3399963378906,-60.6599998474121,133.320007324219,125.319999694824,10.1000003814697,-9.89999961853027,68.6100006103516,-67.3899993896484,-0.00276000006124377,5118,-0.0105299996212125,19536,-0.00777000002563,14418,-0.00353000010363758,6540,-0.000769999984186143,1422,-0.0502399988472462,93205,-0.0474799983203411,88087,-0.0375600010156631,69686,-0.0348000004887581,64568,-0.00179000000935048,5793,-0.00685000000521541,22111,-0.00504999980330467,16318,-0.00228999997489154,7404,-0.000500000023748726,1611,-0.0326800011098385,105526,-0.0308899991214275,99733,-0.0245699994266033,79342,-0.0227799993008375,73549,-850,-3250,-2400,-1141,-291,-12878,-12028,-14211,-13361,"Leicester 002","Leicester 010",1520,1634,716,5403,0.00359173900029931,3.06513409961686
"77350","E02002828 E02002837","E02002828","E02002837",147,0,16,0,1,75,13,15,26,1,0.544747081712062,2.23000001907349,1.72869953678371,3.855,3.454,0.895979247730221,27.0300006866455,12.0299997329712,23.6100006103516,-2.39000010490417,68.2399978637695,-6.76000022888184,19.0200004577637,4.01999998092651,25.1399993896484,-0.860000014305115,72.9199981689453,-2.07999992370605,66.0899963378906,51.0900001525879,16.0599994659424,-9.9399995803833,45.5699996948242,-29.4300003051758,74.129997253418,59.1300010681152,14.4700002670288,-11.5299997329712,41.0299987792969,-33.9700012207031,-0.00343000004068017,6354,-0.00632000016048551,11726,-0.00289999996311963,5372,-0.00412000017240644,7650,-0.000699999975040555,1296,-0.0184799991548061,34290,-0.0150600001215935,27936,-0.0125000001862645,23185,-0.00906999967992306,16831,-0.00230000005103648,7438,-0.00424000015482306,13695,-0.00193999998737127,6257,-0.00276999990455806,8955,-0.000469999999040738,1517,-0.0123800002038479,39978,-0.0100800003856421,32540,-0.00860000029206276,27757,-0.0062899999320507,20319,-1511,-2831,-1320,-1916,-405,-7262,-5751,-8149,-6638,"Leicester 002","Leicester 011",1560,1702,719,5529,0.00492182976259409,10.2040816326531
"77352","E02002828 E02002843","E02002828","E02002843",160,0,17,1,0,100,22,15,5,0,0.773615635179153,3.23000001907349,1.52074302507558,4.912,4.421,0.900040716612378,25.9400005340576,10.9399995803833,4.61999988555908,-0.379999995231628,92.4899978637695,-7.51000022888184,16.1299991607666,1.12999999523163,4.96000003814697,-0.0399999991059303,99.2600021362305,-0.740000009536743,61.3199996948242,46.3199996948242,3.41000008583069,-1.5900000333786,67.7600021362305,-32.2400016784668,74.5,59.5,2.95000004768372,-2.04999995231628,58.7099990844727,-41.2900009155273,-0.0072099999524653,13377,-0.0124800000339746,23144,-0.00526000000536442,9767,-0.00761999981477857,14139,-0.000410000007832423,762,-0.0344900004565716,63997,-0.0272799991071224,50620,-0.031530000269413,58499,-0.024320000782609,45122,-0.00466000009328127,15036,-0.00805999990552664,26014,-0.00340000004507601,10978,-0.0049200002104044,15893,-0.000269999989541247,857,-0.0222800001502037,71936,-0.0176199991255999,56900,-0.0204000007361174,65860,-0.0157399997115135,50824,-2469,-4348,-1879,-2654,-185,-10532,-8063,-12795,-10326,"Leicester 002","Leicester 017",2196,2320,916,7659,0.00769056774485411,9.375
"77353","E02002828 E02002844","E02002828","E02002844",145,0,26,3,0,94,5,4,11,2,0.480236424085704,3.72000002861023,1.45537633289284,5.414,4.916,0.908016254155892,14.5900001525879,10.5900001525879,10.1700000762939,-0.829999983310699,86.9400024414062,-7.05999994277954,5.42000007629395,1.41999995708466,10.9099998474121,-0.0900000035762787,93.0199966430664,-0.980000019073486,56.7200012207031,52.7200012207031,6.90000009536743,-4.09999990463257,58.8400001525879,-35.1599998474121,67.5899963378906,63.5900001525879,6.05000019073486,-4.94999980926514,51.5900001525879,-42.4099998474121,-0.0019000000320375,3529,-0.0069900001399219,12959,-0.00508000003173947,9430,-0.00243999995291233,4529,-0.000539999979082495,1000,-0.0320000015199184,59366,-0.0300999991595745,55837,-0.0224500000476837,41650,-0.0205499995499849,38121,-0.00124999997206032,4038,-0.00459000002592802,14815,-0.0033400000538677,10777,-0.0015999999595806,5174,-0.000349999987520278,1136,-0.0210299994796515,67917,-0.0197800006717443,63879,-0.0149800004437566,48386,-0.0137299997732043,44348,-728,-2674,-1946,-998,-270,-10426,-9698,-12425,-11697,"Leicester 002","Leicester 018",2342,2456,1009,8465,0.0048820179007323,2.75862068965517
"77354","E02002828 E02002845","E02002828","E02002845",158,0,14,0,0,112,17,5,8,2,0.740088105726872,3.60999989509583,1.57202220634673,5.675,5.922,1.04352422907489,15.0600004196167,10.0600004196167,7.48000001907349,-0.519999980926514,104.629997253418,-7.36999988555908,5,0,8,0,112,0,55.6100006103516,50.6100006103516,5.36999988555908,-2.63000011444092,74.9499969482422,-37.0499992370605,69.9899978637695,64.9899978637695,4.6100001335144,-3.39000010490417,64.4199981689453,-47.5800018310547,-0.00267999991774559,4972,-0.00808000005781651,14989,-0.00540000014007092,10017,-0.00267999991774559,4972,0,0,-0.0350699983537197,65068,-0.0323899984359741,60096,-0.0273299999535084,50708,-0.0246500000357628,45736,-0.00176000001374632,5670,-0.00528999976813793,17090,-0.00353999994695187,11420,-0.00176000001374632,5670,0,0,-0.0229899995028973,74247,-0.0212399996817112,68577,-0.0181399993598461,58564,-0.016380000859499,52894,-1061,-3198,-2137,-1061,0,-11813,-10752,-14870,-13809,"Leicester 002","Leicester 019",2588,3014,1058,14099,0.0121580547112462,3.16455696202532
"77356","E02002828 E02002847","E02002828","E02002847",162,0,14,1,0,109,23,4,8,3,0.530717272434867,3.89000010490417,1.59845754044091,6.218,5.743,0.923608877452557,14.6599998474121,10.6599998474121,7.46000003814697,-0.540000021457672,101.650001525879,-7.34999990463257,5.76000022888184,1.75999999046326,7.90999984741211,-0.0900000035762787,107.639999389648,-1.36000001430511,56.9500007629395,52.9500007629395,5.32000017166138,-2.6800000667572,72.4300003051758,-36.5699996948242,71,67,4.6100001335144,-3.39000010490417,62.75,-46.25,-0.00234999996609986,4352,-0.00860000029206276,15949,-0.00625000009313226,11597,-0.0031300000846386,5804,-0.000780000002123415,1452,-0.0393700003623962,73041,-0.0370200015604496,68689,-0.0301900003105402,56006,-0.0278399996459484,51654,-0.00155000004451722,4995,-0.00566999986767769,18306,-0.00412000017240644,13311,-0.00206000008620322,6664,-0.00052000000141561,1669,-0.0260000005364418,83945,-0.0244500003755093,78950,-0.0202699992805719,65440,-0.0187199991196394,60445,-853,-3175,-2322,-1283,-430,-12404,-11551,-15464,-14611,"Leicester 002","Leicester 021",2628,2772,1159,14768,0.00435312554414069,2.46913580246914
"77358","E02002828 E02002849","E02002828","E02002849",106,0,18,0,2,68,9,5,4,0,0.489457831325301,5.69999980926514,1.39789478361882,7.968,7.69,0.965110441767068,10.7299995422363,5.73000001907349,3.76999998092651,-0.230000004172325,64.1699981689453,-3.82999992370605,8.60999965667725,3.60999989509583,3.86999988555908,-0.129999995231628,65.9100036621094,-2.08999991416931,29.4200000762939,24.4200000762939,3.01999998092651,-0.980000019073486,51.2099990844727,-16.7900009155273,40.0400009155273,35.0400009155273,2.59999990463257,-1.39999997615814,44.0999984741211,-23.8999996185303,-0.00394000019878149,7312,-0.00839000009000301,15565,-0.00444999989122152,8253,-0.00610999995842576,11327,-0.00215999991632998,4015,-0.0265399999916553,49233,-0.0226000007241964,41921,-0.0235500000417233,43698,-0.0196100007742643,36386,-0.00261000008322299,8435,-0.00557000003755093,17991,-0.00295999995432794,9556,-0.00405000010505319,13067,-0.00142999994568527,4632,-0.017680000513792,57098,-0.0150699997320771,48663,-0.0160000007599592,51654,-0.0133800003677607,43219,-1187,-2748,-1561,-2044,-857,-8028,-6841,-10926,-9739,"Leicester 002","Leicester 023",3374,4102,1485,19846,0.0035110533159948,4.71698113207547
"77363","E02002828 E02005336","E02002828","E02005336",95,0,6,0,0,79,7,2,1,0,0.899721904138721,8.5600004196167,1.42827095802262,12.226,11.484,0.939309667920824,4.5,2.5,0.970000028610229,-0.0299999993294477,76.879997253418,-2.11999988555908,3.04999995231628,1.04999995231628,0.990000009536743,-0.00999999977648258,78.0999984741211,-0.899999976158142,11.1599998474121,9.15999984741211,0.899999976158142,-0.100000001490116,71.2099990844727,-7.78999996185303,21.4899997711182,19.4899997711182,0.790000021457672,-0.209999993443489,62.439998626709,-16.5599994659424,-0.00224999990314245,4180,-0.00511999987065792,9496,-0.00286999996751547,5316,-0.00325999991036952,6052,-0.00101000000722706,1872,-0.013880000449717,25749,-0.011629999615252,21569,-0.0182600002735853,33873,-0.0160099994391203,29693,-0.00147000001743436,4742,-0.00332999997772276,10759,-0.00185999996028841,6017,-0.00212999992072582,6862,-0.000660000019706786,2120,-0.00901999976485968,29138,-0.00755999982357025,24396,-0.0119300000369549,38535,-0.0104700000956655,33793,-1048,-2364,-1316,-1604,-556,-5893,-4845,-11346,-10298,"Leicester 002","Blaby 004",5524,5622,2279,60003,0.00835945663531871,2.10526315789474
"77364","E02002828 E02005338","E02002828","E02005338",127,0,4,0,2,109,9,2,1,0,0.653916467444804,11.3500003814697,1.25303960546285,14.222,14.34,1.0082970046407,4.84000015258789,2.83999991416931,0.980000019073486,-0.0199999995529652,106.519996643066,-2.48000001907349,2.80999994277954,0.810000002384186,1,0,108.410003662109,-0.589999973773956,11.2799997329712,9.27999973297119,0.910000026226044,-0.0900000035762787,100.610000610352,-8.39000034332275,23.7000007629395,21.7000007629395,0.810000002384186,-0.189999997615814,89.8099975585938,-19.1900005340576,-0.00236999988555908,4395,-0.00630000000819564,11682,-0.00393000012263656,7287,-0.00329999998211861,6126,-0.000929999980144203,1731,-0.0175000000745058,32468,-0.0151300001889467,28073,-0.0245999991893768,45642,-0.0222299993038177,41247,-0.00152000004891306,4917,-0.0040799998678267,13165,-0.00255000009201467,8248,-0.00212000007741153,6854,-0.000600000028498471,1937,-0.011400000192225,36802,-0.00987000018358231,31885,-0.0161199998110533,52055,-0.0146000003442168,47138,-1044,-2836,-1792,-1469,-425,-7113,-6069,-14929,-13885,"Leicester 002","Blaby 006",6498,7230,2651,66259,0.00690376569037657,1.5748031496063
